timestamp,source,target,link,range,rx_power,fp_power,wifi_rssi
2026-07-15 01:11:17.583000+00:00,A,C,A-C,3.46,-80.62,54.95,-60
2026-07-15 01:11:17.960000+00:00,A,C,A-C,3.44,-80.52,54.95,-62
2026-07-15 01:11:29.348000+00:00,A,B,A-B,2.16,-80.56,-92.62,-63
2026-07-15 01:11:29.462000+00:00,A,B,A-B,2.15,-80.15,-92.69,-63
2026-07-15 01:11:29.568000+00:00,A,B,A-B,2.17,-80.38,-91.78,-71
2026-07-15 01:11:29.898000+00:00,A,B,A-B,2.11,-77.09,-93.26,-66
2026-07-15 01:11:30.025000+00:00,A,B,A-B,2.15,-80.28,-91.94,-65
2026-07-15 01:11:30.145000+00:00,A,B,A-B,2.17,-80.3,-91.74,-66
2026-07-15 01:11:30.604000+00:00,B,C,B-C,2.88,-80.02,-92.07,-61
2026-07-15 01:11:30.844000+00:00,B,C,B-C,2.89,-80.42,-93.09,-59
2026-07-15 01:11:31.126000+00:00,B,C,B-C,2.9,-74.94,-91.46,-58
2026-07-15 01:11:31.292000+00:00,B,C,B-C,2.9,-80.03,-92.19,-57
2026-07-15 01:11:41.118000+00:00,A,C,A-C,3.42,-81.01,54.95,-64
2026-07-15 01:11:41.259000+00:00,A,C,A-C,3.45,-80.5,54.95,-62
2026-07-15 01:11:41.401000+00:00,A,C,A-C,3.45,-80.88,54.95,-62
2026-07-15 01:11:41.541000+00:00,A,C,A-C,3.43,-80.28,54.95,-62
2026-07-15 01:11:41.823000+00:00,A,C,A-C,13.12,-80.56,54.95,-60
2026-07-15 01:11:41.961000+00:00,A,C,A-C,3.41,-80.68,54.95,-63
2026-07-15 01:11:45.695000+00:00,B,D,B-D,3.67,-80.02,54.91,-53
2026-07-15 01:11:45.840000+00:00,B,D,B-D,3.7,-80.47,54.91,-52
2026-07-15 01:11:46.082000+00:00,B,D,B-D,3.66,-79.1,54.91,-53
2026-07-15 01:12:02.077000+00:00,B,D,B-D,3.71,-79.98,54.91,-55
2026-07-15 01:12:02.222000+00:00,B,D,B-D,3.67,-79.44,54.91,-55
2026-07-15 01:12:02.540000+00:00,A,C,A-C,3.41,-80.77,-92.99,-61
2026-07-15 01:12:02.549000+00:00,C,D,C-D,2.16,-80.48,54.91,-56
2026-07-15 01:12:02.821000+00:00,A,C,A-C,3.4,-80.43,-91.64,-62
2026-07-15 01:12:02.824000+00:00,C,D,C-D,2.12,-80.84,54.91,-55
2026-07-15 01:12:03.143000+00:00,A,C,A-C,3.4,-80.93,-92.65,-60
2026-07-15 01:12:03.166000+00:00,C,D,C-D,2.13,-80.06,54.91,-57
2026-07-15 01:12:04.696000+00:00,A,C,A-C,3.44,-80.44,-92.65,-61
2026-07-15 01:12:04.923000+00:00,A,C,A-C,3.45,-80.52,-92.65,-61
2026-07-15 01:12:05.156000+00:00,A,C,A-C,3.44,-80.81,-92.65,-64
2026-07-15 01:12:05.300000+00:00,A,C,A-C,3.43,-80.26,-92.65,-63
2026-07-15 01:12:05.440000+00:00,A,C,A-C,3.42,-80.85,-92.65,-61
2026-07-15 01:12:05.569000+00:00,A,C,A-C,3.44,-80.53,-92.65,-62
2026-07-15 01:12:05.706000+00:00,A,C,A-C,3.41,-80.26,-92.65,-60
2026-07-15 01:12:05.944000+00:00,A,C,A-C,3.41,-80.57,-92.65,-68
